Id,Label,timeset,Degree,clustering,triangles,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,componentnumber
14687,,,1,0,0,10,9,0.235323,0.241456,0,0.00043,0
20021,,,2,0,0,6,9,0.24315,0.249635,146.706611,0.000948,0
21026,,,6,0.533333,8,6,9,0.241721,0.24812,3.166667,0.001231,0
21028,,,4,0.833333,5,6,9,0.241718,0.248091,0.333333,0.001054,0
21029,,,4,0.833333,5,6,9,0.241718,0.248091,0.333333,0.001051,0
21030,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21031,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21032,,,3,1,3,6,9,0.241716,0.248076,0,0.000959,0
21033,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21034,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21035,,,4,1,6,6,9,0.24176,0.248138,0,0.001055,0
21036,,,4,1,6,6,9,0.24176,0.248138,0,0.001055,0
21037,,,4,0.5,3,6,9,0.241723,0.248105,101076,0.001027,0
21038,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21039,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21040,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21041,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21042,,,3,1,3,6,9,0.241716,0.248076,0,0.000955,0
21043,,,5,0.6,6,6,9,0.24172,0.248105,2,0.001142,0
21044,,,3,1,3,6,9,0.241716,0.248076,0,0.000955,0
21045,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21046,,,4,1,6,6,9,0.24176,0.248138,0,0.001055,0
21047,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21048,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21049,,,4,0.833333,5,6,9,0.247279,0.253828,38.313997,0.001227,0
21050,,,4,0.5,3,6,9,0.241723,0.248105,101076,0.001027,0
21051,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21052,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21053,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21054,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21055,,,2,1,1,6,9,0.241714,0.248061,0,0.000866,0
21056,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21057,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21058,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21059,,,3,0.666667,2,6,9,0.241716,0.248076,0.5,0.000948,0
21060,,,2,0,0,6,9,0.241716,0.248066,2716.339702,0.000854,0
21061,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21062,,,1,0,0,6,9,0.241713,0.248046,0,0.000769,0
21063,,,2,1,1,6,9,0.241714,0.248061,0,0.00086,0
21064,,,2,1,1,6,9,0.241714,0.248061,0,0.00086,0
36260,,,1,0,0,10,10,0.218698,0.223698,0,0.00015,0
36261,,,1,0,0,10,10,0.218698,0.223698,0,0.00015,0
36262,,,3,1,3,10,10,0.218701,0.223727,0,0.00034,0
36263,,,1,0,0,10,10,0.218698,0.223698,0,0.00015,0
34049,,,3,1,3,10,9,0.218264,0.223149,0,0.000279,0
34050,,,3,1,3,10,9,0.218264,0.223149,0,0.000279,0
34051,,,3,1,3,10,9,0.218264,0.223149,0,0.000279,0
28497,,,1,0,0,3,9,0.227629,0.232494,0,0.000182,0
28498,,,1,0,0,3,9,0.227629,0.232494,0,0.000182,0
35332,,,1,0,0,2,10,0.2202,0.224893,0,0.000118,0
35333,,,1,0,0,2,10,0.2202,0.224893,0,0.000118,0
30243,,,10,0.733333,33,3,9,0.227792,0.232925,6724.440627,0.001073,0
30244,,,14,0.483516,44,3,9,0.227798,0.232984,15446.688241,0.001435,0
30245,,,7,1,21,3,9,0.227787,0.23288,0,0.000799,0
30246,,,7,1,21,3,9,0.227787,0.23288,0,0.000799,0
30247,,,9,0.666667,24,3,9,0.23143,0.236437,3355.234191,0.001051,0
30328,,,1,0,0,31,9,0.229837,0.235359,0,0.000244,0
28909,,,6,0.733333,11,21,9,0.23308,0.239423,154.205139,0.000929,0
28910,,,4,1,6,21,9,0.230766,0.237023,0,0.000722,0
34397,,,4,0.833333,5,21,10,0.214124,0.219932,0.916667,0.00049,0
34398,,,3,1,3,21,10,0.21412,0.219908,0,0.000359,0
34435,,,1,0,0,21,10,0.197241,0.201189,0,0.00013,0
34436,,,1,0,0,21,10,0.197241,0.201189,0,0.00013,0
34437,,,1,0,0,21,10,0.197241,0.201189,0,0.00013,0
34438,,,1,0,0,21,10,0.197241,0.201189,0,0.00013,0
34439,,,1,0,0,21,10,0.197241,0.201189,0,0.00013,0
33856,,,2,0,0,3,10,0.211794,0.217123,7758.694893,0.000559,0
33950,,,2,0,0,3,10,0.215137,0.220779,1245.124931,0.00058,0
34176,,,3,1,3,3,10,0.214929,0.220457,0,0.000642,0
34177,,,5,0.6,6,3,10,0.214931,0.220487,3288.428799,0.000811,0
34184,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34185,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34186,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34187,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34188,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34189,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34190,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34191,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34192,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34193,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34194,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34195,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34196,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34197,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34198,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34199,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34200,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34201,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34202,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34203,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34204,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34205,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34206,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34207,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34208,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34209,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34210,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34211,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34212,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34213,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34214,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34215,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34216,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34217,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34218,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34219,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34220,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34221,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34222,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34223,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34224,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34225,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34226,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34227,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34228,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34229,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34230,,,4,1,6,3,10,0.210913,0.216235,0,0.000716,0
34231,,,4,1,6,3,10,0.210913,0.216235,0,0.000716,0
34232,,,4,1,6,3,10,0.210913,0.216235,0,0.000716,0
34233,,,4,1,6,3,10,0.210913,0.216235,0,0.000716,0
34234,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34235,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34236,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34237,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34238,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34239,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34240,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34241,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34242,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34243,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34244,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34245,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34246,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34247,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34248,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34249,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34250,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34251,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34252,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34253,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34254,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34255,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34256,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34257,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34258,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34259,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34260,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34261,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34262,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34263,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34264,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34265,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34266,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34267,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34268,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34269,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34270,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34271,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34272,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34273,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34274,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34275,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34276,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34277,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34278,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34279,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34280,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34281,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34282,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34283,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34284,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34285,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34286,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34287,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34288,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34289,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34290,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34291,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34292,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34293,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34294,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34295,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34296,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34297,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34298,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34299,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34300,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34301,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34302,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34303,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34304,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34305,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34306,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34307,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34308,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34309,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34310,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34311,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34312,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34313,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34314,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34315,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34316,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34317,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34318,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34319,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34320,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34321,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34322,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34323,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34324,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34325,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34326,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34327,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34328,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34329,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
34330,,,1,0,0,3,10,0.210909,0.21619,0,0.00044,0
25141,,,3,1,3,3,9,0.223316,0.228541,0,0.000376,0
25142,,,3,1,3,3,9,0.223316,0.228541,0,0.000376,0
30072,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30073,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30074,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30075,,,2,1,1,3,10,0.205591,0.210116,0,0.00022,0
30076,,,2,1,1,3,10,0.205591,0.210116,0,0.00022,0
30077,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30078,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30079,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30080,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30081,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30082,,,2,0,0,30,9,0.229906,0.236704,749.090228,0.000355,0
30083,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
30085,,,1,0,0,3,10,0.20559,0.210102,0,0.000135,0
25100,,,4,0,0,3,9,0.234514,0.24091,5623.726129,0.000787,0
25733,,,1,0,0,9,9,0.219464,0.225147,0,0.000295,0
25734,,,1,0,0,9,9,0.219464,0.225147,0,0.000295,0
22024,,,25,0.186667,56,44,9,0.245449,0.254741,478528.02398,0.004866,0
22025,,,11,0.436364,24,44,9,0.242297,0.250657,82373.103558,0.003166,0
23131,,,5,1,10,15,9,0.25058,0.259463,0,0.003537,0
23285,,,6,1,15,15,9,0.236529,0.243803,0,0.002218,0
23287,,,1,0,0,15,9,0.232102,0.238599,0,0.000676,0
23471,,,6,0.666667,10,15,9,0.235364,0.242889,42.179038,0.002699,0
23660,,,5,0.7,7,15,9,0.232734,0.239694,38.549948,0.001304,0
22481,,,6,1,15,15,9,0.246046,0.254031,0,0.001863,0
22482,,,6,1,15,15,9,0.246046,0.254031,0,0.001863,0
22483,,,6,1,15,15,9,0.246046,0.254031,0,0.001863,0
29183,,,3,1,3,15,9,0.226763,0.23312,0,0.000652,0
23137,,,7,0.761905,16,15,9,0.250069,0.258889,22.243863,0.003182,0
23465,,,10,0.466667,21,15,9,0.23784,0.245539,940.406516,0.00296,0
23710,,,8,0.642857,18,15,9,0.23716,0.244623,418.849978,0.002833,0
23711,,,7,0.619048,13,15,9,0.228104,0.235313,194.797977,0.001671,0
23961,,,7,0.428571,9,15,9,0.226053,0.232643,2225.381181,0.001132,0
23962,,,5,1,10,15,9,0.225891,0.23233,0,0.000821,0
23963,,,5,1,10,15,9,0.225891,0.23233,0,0.000821,0
23964,,,5,1,10,15,9,0.225891,0.23233,0,0.000821,0
25645,,,1,0,0,53,9,0.227329,0.234255,0,0.000295,0
22465,,,3,1,3,15,9,0.215658,0.220865,0,0.00035,0
22466,,,6,0.4,6,15,9,0.21697,0.222516,747.966577,0.000718,0
22010,,,3,1,3,2,9,0.242689,0.250994,0,0.001453,0
24732,,,4,1,6,2,9,0.232961,0.23935,0,0.00063,0
24733,,,4,1,6,2,9,0.232961,0.23935,0,0.00063,0
25046,,,3,1,3,15,9,0.229807,0.236378,0,0.000699,0
27614,,,2,1,1,4,9,0.222355,0.228007,0,0.000361,0
27615,,,2,1,1,4,9,0.218777,0.224406,0,0.000322,0
27616,,,2,1,1,4,9,0.218777,0.224406,0,0.000322,0
22094,,,3,1,3,2,9,0.241354,0.24809,0,0.000773,0
22758,,,6,0.466667,7,2,9,0.228079,0.234792,216.516075,0.000817,0
23008,,,6,0.8,12,2,9,0.233808,0.241202,123.156548,0.001029,0
23012,,,5,1,10,31,9,0.237742,0.245494,0,0.001163,0
23013,,,5,1,10,31,9,0.237742,0.245494,0,0.001163,0
13396,,,20,0.042105,8,3,9,0.234998,0.241829,380012.100832,0.001939,0
34060,,,3,1,3,63,9,0.227438,0.23408,0,0.000516,0
30331,,,3,1,3,15,9,0.216819,0.222534,0,0.000419,0
25061,,,11,0.545455,30,15,9,0.231734,0.239255,1123.216771,0.002061,0
25062,,,6,1,15,15,9,0.231226,0.238705,0,0.001392,0
25071,,,13,0.461538,36,44,9,0.23333,0.24103,151518.255339,0.00233,0
25318,,,4,1,6,15,9,0.231039,0.238252,0,0.000922,0
25319,,,4,1,6,15,9,0.231039,0.238252,0,0.000922,0
23996,,,6,1,15,15,9,0.236531,0.244431,0,0.001473,0
23997,,,6,1,15,15,9,0.236531,0.244431,0,0.001473,0
25070,,,3,1,3,15,9,0.222012,0.228285,0,0.000668,0
30322,,,5,1,10,15,9,0.218854,0.224713,0,0.000697,0
30323,,,5,1,10,15,9,0.218854,0.224713,0,0.000697,0
9507,,,3,1,3,9,9,0.249146,0.257952,0,0.001182,0
25996,,,1,0,0,15,9,0.244087,0.252458,0,0.000733,0
10241,,,6,0,0,3,9,0.232969,0.240135,3995.29029,0.000856,0
19355,,,6,0,0,3,9,0.237379,0.244681,69328.263227,0.000829,0
23648,,,12,0.090909,6,3,9,0.224764,0.231839,304144.270643,0.0012,0
23786,,,4,0,0,15,9,0.228258,0.235434,65471.944284,0.000622,0
28113,,,3,1,3,15,9,0.233371,0.241027,0,0.000822,0
23141,,,5,0.8,8,15,9,0.249376,0.258366,42.381844,0.002467,0
25146,,,3,1,3,15,9,0.220689,0.226812,0,0.000518,0
25147,,,3,1,3,15,9,0.220689,0.226812,0,0.000518,0
21416,,,6,1,15,15,9,0.248525,0.257885,0,0.002827,0
23751,,,13,0.602564,47,15,9,0.246236,0.254647,875.15856,0.005362,0
23661,,,4,1,6,15,9,0.2303,0.237287,0,0.001118,0
22129,,,4,1,6,15,9,0.246222,0.25422,0,0.0021,0
25341,,,7,0.428571,9,1,9,0.224983,0.230701,16487.649407,0.000919,0
25863,,,5,1,10,3,9,0.222715,0.228529,0,0.000792,0
25864,,,17,0.470588,64,3,9,0.222753,0.228756,121.180265,0.002136,0
25865,,,3,1,3,3,9,0.219915,0.225713,0,0.00047,0
25866,,,4,0.666667,4,3,9,0.219917,0.225728,378.576639,0.000556,0
25867,,,6,1,15,3,9,0.222722,0.228556,0,0.000846,0
25868,,,6,1,15,3,9,0.222722,0.228556,0,0.000846,0
25869,,,10,0.466667,21,3,9,0.226183,0.23246,10350.494656,0.001224,0
25870,,,8,0.928571,26,3,9,0.222719,0.228573,0.463636,0.001189,0
25871,,,6,1,15,3,9,0.221907,0.228119,0,0.000818,0
25872,,,6,1,15,3,9,0.221907,0.228119,0,0.000818,0
25873,,,10,0.644444,29,3,9,0.221913,0.228179,301.072217,0.001227,0
25874,,,6,1,15,3,9,0.221907,0.228119,0,0.000818,0
25875,,,4,1,6,3,9,0.222709,0.228499,0,0.00065,0
25876,,,4,1,6,3,9,0.221895,0.228072,0,0.000549,0
25877,,,4,1,6,3,9,0.221895,0.228072,0,0.000549,0
25878,,,4,1,6,3,9,0.221895,0.228072,0,0.000549,0
25879,,,2,1,1,3,9,0.222706,0.228469,0,0.000408,0
25880,,,6,1,15,3,9,0.222712,0.228529,0,0.000929,0
25881,,,6,1,15,3,9,0.219925,0.225762,0,0.000819,0
25882,,,6,1,15,3,9,0.219925,0.225762,0,0.000819,0
25883,,,4,1,6,3,9,0.222709,0.228499,0,0.000689,0
23592,,,6,1,15,15,9,0.238826,0.246733,0,0.002194,0
23628,,,4,1,6,15,9,0.239723,0.247198,0,0.001292,0
28934,,,2,1,1,198,9,0.219236,0.225156,0,0.000341,0
12184,,,9,0.416667,15,15,9,0.246568,0.25598,45987.643054,0.004131,0
22023,,,4,1,6,15,9,0.248206,0.257379,0,0.003382,0
22030,,,12,0.545455,36,15,9,0.247446,0.256883,138.0217,0.004366,0
23097,,,7,0.571429,12,15,9,0.247063,0.256189,107.727324,0.002982,0
23098,,,4,1,6,15,9,0.245117,0.25419,0,0.002246,0
23124,,,5,0.6,6,15,9,0.246352,0.255455,1866.073819,0.002826,0
23126,,,5,1,10,15,9,0.245065,0.254118,0,0.002385,0
23127,,,3,0.666667,2,15,9,0.245067,0.254101,1.333333,0.001987,0
23128,,,3,1,3,15,9,0.246411,0.255441,0,0.002123,0
23129,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23130,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23132,,,2,1,1,15,9,0.24506,0.254074,0,0.001869,0
23133,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23134,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23135,,,9,0.583333,21,15,9,0.246958,0.255782,356.102448,0.00283,0
23136,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23140,,,6,0.533333,8,15,9,0.245067,0.254133,3.5,0.002302,0
23142,,,6,0.866667,13,15,9,0.245067,0.254133,0.5,0.002489,0
23143,,,6,0.866667,13,15,9,0.245067,0.254133,0.5,0.002489,0
23145,,,3,1,3,15,9,0.248373,0.257711,0,0.002453,0
23146,,,6,0.733333,11,15,9,0.246711,0.256119,57.413835,0.003457,0
23147,,,2,1,1,15,9,0.24506,0.254074,0,0.002049,0
23148,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23150,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23151,,,4,1,6,15,9,0.246413,0.255456,0,0.002251,0
23152,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23153,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23154,,,4,1,6,15,9,0.245877,0.254923,0,0.002447,0
23155,,,6,0.666667,10,15,9,0.245904,0.254986,2137.713867,0.002666,0
23156,,,5,0.8,8,15,9,0.245065,0.254118,0.666667,0.002177,0
23157,,,5,0.8,8,15,9,0.245065,0.254118,0.666667,0.002177,0
23158,,,3,1,3,15,9,0.245062,0.254089,0,0.001978,0
23159,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23160,,,4,1,6,15,9,0.247116,0.256217,0,0.002723,0
23162,,,5,1,10,15,9,0.248004,0.257321,0,0.002634,0
23163,,,5,1,10,15,9,0.248004,0.257321,0,0.002634,0
23164,,,10,0.622222,28,15,9,0.248505,0.258023,186.30361,0.003689,0
23166,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23167,,,8,0.642857,18,15,9,0.246957,0.255767,286.231799,0.002731,0
23168,,,9,0.583333,21,15,9,0.246958,0.255782,356.102448,0.00283,0
23169,,,5,1,10,15,9,0.246951,0.255723,0,0.002255,0
23171,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23172,,,3,1,3,15,9,0.245074,0.254109,0,0.001994,0
23173,,,3,1,3,15,9,0.245074,0.254109,0,0.001994,0
23174,,,2,1,1,15,9,0.24506,0.254074,0,0.001871,0
23175,,,2,1,1,15,9,0.245106,0.254167,0,0.002043,0
23176,,,2,1,1,15,9,0.24506,0.254074,0,0.001877,0
23177,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23179,,,2,1,1,8,9,0.248835,0.25849,0,0.002032,0
23180,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23182,,,4,1,6,15,9,0.245063,0.254104,0,0.0021,0
23183,,,4,1,6,15,9,0.245063,0.254104,0,0.0021,0
23184,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23185,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23186,,,2,1,1,15,9,0.24506,0.254074,0,0.001869,0
23187,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23189,,,4,1,6,15,9,0.245106,0.254166,0,0.002134,0
23190,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23191,,,4,1,6,15,9,0.245063,0.254104,0,0.002276,0
23192,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23193,,,4,1,6,15,9,0.245063,0.254104,0,0.002264,0
23194,,,4,1,6,15,9,0.245063,0.254104,0,0.002264,0
23195,,,1,0,0,15,9,0.245058,0.254059,0,0.001772,0
23196,,,2,1,1,15,9,0.24506,0.254074,0,0.001877,0
23198,,,3,0.333333,1,15,9,0.246989,0.256239,2341.798387,0.002101,0
23199,,,2,1,1,15,9,0.24506,0.254074,0,0.001869,0
23200,,,2,1,1,15,9,0.24506,0.254074,0,0.001869,0
23201,,,4,1,6,15,9,0.245063,0.254104,0,0.00208,0
23202,,,4,1,6,15,9,0.245063,0.254104,0,0.00208,0
25884,,,3,0.666667,2,3,9,0.209829,0.214736,0.333333,0.000349,0
25885,,,2,1,1,3,9,0.209825,0.214711,0,0.000229,0
25886,,,2,1,1,3,9,0.209825,0.214711,0,0.000229,0
23111,,,1,0,0,15,9,0.238425,0.245515,0,0.000383,0
23011,,,3,1,3,31,9,0.243292,0.252126,0,0.001413,0
11632,,,6,1,15,31,9,0.240359,0.248833,0,0.001776,0
11633,,,6,1,15,31,9,0.240359,0.248833,0,0.001776,0
23640,,,7,0.571429,12,15,9,0.248018,0.25711,39.83532,0.002353,0
